season,gameDate,gameID,period,eventOrder,teamName,playerName,gameTime,eventText,eventType,eventSubType,homeScore,homeTeam,awayScore,awayTeam,x,y
2025,8/27/2025,ccb6fb61-5ca5-11f0-b602-991bd49151a6,2,172,VfL Gummersbach,Lukas Blohme,59:25:00,Turnover,turnover,NA,25,TSV Hannover-Burgdorf,28,VfL Gummersbach,72.55,53.32
2025,8/27/2025,ccb6fb61-5ca5-11f0-b602-991bd49151a6,2,173,TSV Hannover-Burgdorf,Thomas Alfred Solstad,59:31:00,Six Metre Goal Made,goal,sixMetre,26,TSV Hannover-Burgdorf,28,VfL Gummersbach,22.01,45.66
2025,8/27/2025,ccb6fb61-5ca5-11f0-b602-991bd49151a6,2,174,TSV Hannover-Burgdorf,Leif Tissier,59:31:00,Assist,assist,NA,26,TSV Hannover-Burgdorf,28,VfL Gummersbach,NA,NA
2025,8/27/2025,ccb6fb61-5ca5-11f0-b602-991bd49151a6,2,175,VfL Gummersbach,Lukas Blohme,59:50:00,Six Metre Goal Made,goal,sixMetre,26,TSV Hannover-Burgdorf,29,VfL Gummersbach,80.53,47.7
2025,8/27/2025,ccb6fb61-5ca5-11f0-b602-991bd49151a6,2,176,VfL Gummersbach,Julian Köster,59:50:00,Assist,assist,NA,26,TSV Hannover-Burgdorf,29,VfL Gummersbach,NA,NA
2025,8/27/2025,ccb6fb61-5ca5-11f0-b602-991bd49151a6,2,177,VfL Gummersbach,Dominik Kuzmanović,59:53:00,Goalkeeper Change,goalKeeperChange,NA,26,TSV Hannover-Burgdorf,29,VfL Gummersbach,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,1,FRISCH AUF! Göppingen,Kristian Sæverås,0:00,Goalkeeper Change,goalKeeperChange,NA,0,GWD Minden,0,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,2,GWD Minden,Malte Semisch,0:00,Goalkeeper Change,goalKeeperChange,NA,0,GWD Minden,0,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,3,GWD Minden,Karolis Antanavičius,0:35,Turnover,turnover,NA,0,GWD Minden,0,FRISCH AUF! Göppingen,24.91,77.2
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,4,FRISCH AUF! Göppingen,Erik Persson,1:09,Nine Metre Goal Made,goal,nineMetre,0,GWD Minden,1,FRISCH AUF! Göppingen,75.21,48.45
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,5,GWD Minden,Karolis Antanavičius,1:21,Rule Technical Fault,technicalFault,ruleFault,0,GWD Minden,1,FRISCH AUF! Göppingen,23.31,75.13
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,6,GWD Minden,Karolis Antanavičius,1:21,Two Minutes Suspension,suspension,twoMinutes,0,GWD Minden,1,FRISCH AUF! Göppingen,23.31,75.13
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,7,FRISCH AUF! Göppingen,Rutger ten Velde,1:48,Wing Goal Missed,goal,wing,0,GWD Minden,1,FRISCH AUF! Göppingen,89.82,9.84
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,8,GWD Minden,NA,1:58,Goalkeeper Change,goalKeeperChange,NA,0,GWD Minden,1,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,9,GWD Minden,Malte Semisch,2:53,Goalkeeper Change,goalKeeperChange,NA,0,GWD Minden,1,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,10,GWD Minden,Ian Weber,3:03,Six Metre Goal Missed,goal,sixMetre,0,GWD Minden,1,FRISCH AUF! Göppingen,22.21,27.98
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,11,FRISCH AUF! Göppingen,Oskar Sunnefeldt,3:03,Block,block,NA,0,GWD Minden,1,FRISCH AUF! Göppingen,22.21,27.98
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,12,GWD Minden,Ian Weber,3:13,Nine Metre Goal Made,goal,nineMetre,1,GWD Minden,1,FRISCH AUF! Göppingen,27.98,45.6
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,13,FRISCH AUF! Göppingen,Rutger ten Velde,3:28,Wing Goal Missed,goal,wing,1,GWD Minden,1,FRISCH AUF! Göppingen,90.55,8.81
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,14,GWD Minden,Karolis Antanavičius,4:02,Rule Technical Fault,technicalFault,ruleFault,1,GWD Minden,1,FRISCH AUF! Göppingen,27.24,44.82
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,15,FRISCH AUF! Göppingen,Oskar Sunnefeldt,4:39,Six Metre Goal Made,goal,sixMetre,1,GWD Minden,2,FRISCH AUF! Göppingen,80.74,25.91
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,16,GWD Minden,Ian Weber,5:19,Ball Technical Fault,technicalFault,ballFault,1,GWD Minden,2,FRISCH AUF! Göppingen,28.71,81.35
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,17,FRISCH AUF! Göppingen,Erik Persson,5:54,Six Metre Goal Made,goal,sixMetre,1,GWD Minden,3,FRISCH AUF! Göppingen,75.71,52.59
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,18,GWD Minden,Karolis Antanavičius,6:06,Six Metre Goal Missed,goal,sixMetre,1,GWD Minden,3,FRISCH AUF! Göppingen,19.63,54.15
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,19,FRISCH AUF! Göppingen,Ymir Örn Gislason,6:37,Six Metre Goal Made,goal,sixMetre,1,GWD Minden,4,FRISCH AUF! Göppingen,78.77,45.34
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,20,FRISCH AUF! Göppingen,Oskar Sunnefeldt,6:37,Assist,assist,NA,1,GWD Minden,4,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,21,GWD Minden,Ian Weber,7:14,Six Metre Goal Made,goal,sixMetre,2,GWD Minden,4,FRISCH AUF! Göppingen,12.76,14.25
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,22,FRISCH AUF! Göppingen,Erik Persson,7:28,Six Metre Goal Missed,goal,sixMetre,2,GWD Minden,4,FRISCH AUF! Göppingen,79.26,58.03
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,23,GWD Minden,Malte Donker,7:28,Block,block,NA,2,GWD Minden,4,FRISCH AUF! Göppingen,79.26,58.03
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,24,FRISCH AUF! Göppingen,Tim Goßner,7:28,Six Metre Goal Missed,goal,sixMetre,2,GWD Minden,4,FRISCH AUF! Göppingen,84.29,80.83
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,25,GWD Minden,Florian Kranzmann,7:28,Two Minutes Suspension,suspension,twoMinutes,2,GWD Minden,4,FRISCH AUF! Göppingen,84.29,80.83
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,26,GWD Minden,NA,7:37,Goalkeeper Change,goalKeeperChange,NA,2,GWD Minden,4,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,27,GWD Minden,Karolis Antanavičius,7:55,Rule Technical Fault,technicalFault,ruleFault,2,GWD Minden,4,FRISCH AUF! Göppingen,26.63,45.08
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,28,GWD Minden,Malte Semisch,8:00,Goalkeeper Change,goalKeeperChange,NA,2,GWD Minden,4,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,29,FRISCH AUF! Göppingen,Ymir Örn Gislason,8:18,Six Metre Goal Made,goal,sixMetre,2,GWD Minden,5,FRISCH AUF! Göppingen,79.14,48.19
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,30,FRISCH AUF! Göppingen,Erik Persson,8:18,Assist,assist,NA,2,GWD Minden,5,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,31,GWD Minden,NA,8:25,Goalkeeper Change,goalKeeperChange,NA,2,GWD Minden,5,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,32,GWD Minden,Malte Donker,8:54,Six Metre Goal Missed,goal,sixMetre,2,GWD Minden,5,FRISCH AUF! Göppingen,20.37,25.65
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,33,FRISCH AUF! Göppingen,Elias Newel,9:17,Six Metre Goal Missed,goal,sixMetre,2,GWD Minden,5,FRISCH AUF! Göppingen,80.25,70.47
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,34,GWD Minden,Malte Semisch,9:37,Goalkeeper Change,goalKeeperChange,NA,2,GWD Minden,5,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,35,GWD Minden,Niclas Benedict Heitkamp,9:53,Nine Metre Goal Made,goal,nineMetre,3,GWD Minden,5,FRISCH AUF! Göppingen,25.77,63.73
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,36,FRISCH AUF! Göppingen,Elias Newel,10:20,Ball Technical Fault,technicalFault,ballFault,3,GWD Minden,5,FRISCH AUF! Göppingen,76.81,34.2
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,37,GWD Minden,Tom Bergner,10:23,Six Metre Goal Made,goal,sixMetre,4,GWD Minden,5,FRISCH AUF! Göppingen,21.84,52.07
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,38,GWD Minden,Max Staar,10:23,Assist,assist,NA,4,GWD Minden,5,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,39,FRISCH AUF! Göppingen,Oskar Sunnefeldt,10:38,Six Metre Goal Made,goal,sixMetre,4,GWD Minden,6,FRISCH AUF! Göppingen,78.9,25.13
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,40,GWD Minden,Tom Bergner,11:26,Six Metre Goal Made,goal,sixMetre,5,GWD Minden,6,FRISCH AUF! Göppingen,19.26,59.84
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,41,GWD Minden,Ian Weber,11:26,Assist,assist,NA,5,GWD Minden,6,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,42,GWD Minden,Karolis Antanavičius,12:00,Two Minutes Suspension,suspension,twoMinutes,5,GWD Minden,6,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,43,FRISCH AUF! Göppingen,Elias Newel,12:05,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,5,GWD Minden,6,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,44,GWD Minden,Karolis Antanavičius,12:05,Seven Metre Penalty Caused,sevenMetrePenalty,caused,5,GWD Minden,6,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,45,FRISCH AUF! Göppingen,Marcel Schiller,12:05,Seven Metre Penalty Made,goal,sevenMetrePenalty,5,GWD Minden,7,FRISCH AUF! Göppingen,NA,NA
2025,8/31/2025,d655de03-5ca5-11f0-a911-11b226ba5eb7,1,46,GWD Minden,NA,12:10,Goalkeeper Change,goalKeeperChange,NA,5,GWD Minden,7,FRISCH AUF! Göppingen,NA,NA
